Index,T_C,P_MPa,deltaQFM,Mass_g,Density_g_cm3,G_kJ,H_kJ,S_J_per_K,Cp_J_per_K,V_cm3,alpha_1_per_K,beta_1_per_bar,d2V/dT2,d2V/dP2,d2V/dTdP,Outcome,sample_label,source_excel,phase,phase_sheet_name
304,757,250,0,111.7341201256822,1.837827253054292,-1864.521945431469,-1524.06076563442,330.4967041664312,167.978327313416,6.079685669041574,0.0004088974436968741,6.530276379957822e-05,1.420457049800797e-06,3.065769016877503e-07,-1.041307185884951e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
305,756,250,0,111.734162887907,1.837437372703274,-1864.192319023999,-1524.436955477574,330.1320153004172,168.0057251227014,6.080978026669912,0.000410530004891632,6.554072148329738e-05,1.437982747894355e-06,3.087311948135165e-07,-1.051535020894067e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
306,755,250,0,111.7342055488099,1.837019708561171,-1863.86305795918,-1524.817729377231,329.7625138179728,168.035048602478,6.082362917941948,0.0004122018871235295,6.578528722980206e-05,1.455853117605161e-06,3.109438992415101e-07,-1.062013450110662e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
307,754,250,0,111.7342480836851,1.836571210670471,-1863.534166940588,-1525.20369037029,329.3876031449141,168.0663870214264,6.083850570808773,0.0004139176879449117,6.603741451165686e-05,1.474091054419898e-06,3.132232991192566e-07,-1.072772023835635e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
308,753,250,0,111.7342904625037,1.83608827933501,-1863.205651237225,-1525.595557611724,329.0065717736207,168.0998363063908,6.08545306454281,0.0004156828702925056,6.629823769051039e-05,1.492724044235108e-06,3.155792640116762e-07,-1.083845918176641e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
309,752,250,0,111.7343326471396,1.835566506978269,-1862.877516777001,-1525.994217001723,328.618543408553,168.1355014070342,6.087185194454109,0.0004175041532401698,6.65691567240313e-05,1.511786118635044e-06,3.18023979266947e-07,-1.095278450511762e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
310,751,250,0,111.7343745891525,1.835000374588503,-1862.549770305118,-1526.400784077397,328.2224149076997,168.1734978046954,6.089065492109712,0.0004193899815303542,6.685193754224321e-05,1.531320348247737e-06,3.205728184875665e-07,-1.107124120522831e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
311,750,250,0,111.7344162238859,1.83438264324575,-1862.222419570454,-1526.816723564177,327.8167385097753,168.2139568279396,6.091118264517783,0.0004213514450167698,6.714891107321549e-05,1.551383497317245e-06,3.232460605827737e-07,-1.119454531887168e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
312,749,250,0,111.7344574630183,1.833703475233432,-1861.895473629321,-1527.244027248277,327.3995464276708,168.257031384382,6.093376544906989,0.0004234036230922188,6.746326247606809e-05,1.572053021024638e-06,3.260713954435989e-07,-1.132367078922481e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
313,748,250,0,111.7346312469083,1.832902816596613,-1861.571083634798,-1527.696372743282,326.9595171047505,168.302451989698,6.096047768336151,0.0004256273583487455,6.781334492140438e-05,1.593726754305407e-06,3.292046001698903e-07,-1.146391831802109e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
314,747,250,0,111.739858696793,1.819301489495231,-1861.329442183587,-1531.049505744955,323.756248040614,168.305557314977,6.141909922131458,0.0004474494474432723,7.252102132946454e-05,1.711259217589301e-06,3.697414389576428e-07,-1.286886291586121e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
315,746,250,0,111.7437287326946,1.802664517274601,-1861.069797354744,-1535.042615836952,319.9010759140377,168.3412243702089,6.198808911024491,0.0004737448238085885,7.818423712786355e-05,1.854265658587985e-06,4.192958289356577e-07,-1.458857471090594e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
316,745,250,0,111.744359099676,1.790179163042639,-1860.761677115634,-1538.113661944549,316.8963464824292,168.401450284355,6.242076849434007,0.0004937437232950265,8.241475157965928e-05,1.969385688606987e-06,4.569868536348083e-07,-1.591598248738412e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
317,744,250,0,111.7445337925862,1.785285747611977,-1860.448382631557,-1539.545288917544,315.4923990699637,168.4618462513936,6.259195982607111,0.0005023491774519874,8.41079025444335e-05,2.028656362380466e-06,4.724029407631937e-07,-1.649189850996393e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
318,743,250,0,111.7446329734522,1.783540596620032,-1860.134884498507,-1540.295404797463,314.7561675943944,168.5179431728068,6.265326014177544,0.0005062530679721237,8.475731179015079e-05,2.064390383710566e-06,4.785217309960679e-07,-1.675317053810288e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
319,795,225,0,111.7330513853816,1.782031527373895,-1878.793430605828,-1516.100317612885,339.5526030922095,168.8130760410399,6.269981741009818,0.0004352376919810318,8.200395382975613e-05,9.014408061423142e-07,4.638211647407029e-07,-1.231139764261744e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
320,794,225,0,111.7330808370589,1.782653335224691,-1878.454436509548,-1516.287646420021,339.3775852406202,168.8107301973878,6.267796358902036,0.0004354317902422018,8.188860276225824e-05,9.131908539469669e-07,4.630275543839711e-07,-1.232922264603749e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
321,793,225,0,111.7331092082971,1.783050709268421,-1878.115616477235,-1516.49971923382,339.1791935875956,168.8011784453938,6.266401097147753,0.000435841674240397,8.18386405669424e-05,9.252731293515287e-07,4.628359768962679e-07,-1.236240719249104e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
322,792,225,0,111.7331376446319,1.783445204262275,-1877.776996088574,-1516.712084611822,338.9803421834973,168.7919066330317,6.265016574526635,0.0004362550903480338,8.178921972338194e-05,9.374689688217528e-07,4.626490127936406e-07,-1.239585615459357e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
323,791,225,0,111.7331661451085,1.783836772712851,-1877.438575791606,-1516.924750377689,338.7810228012187,168.7829202751564,6.263642943921669,0.0004366721008327751,8.17403500951412e-05,9.497792744625873e-07,4.624667471145529e-07,-1.242957329522841e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
324,790,225,0,111.7331947087798,1.78422537507521,-1877.100356042494,-1517.137723581291,338.5812279181709,168.7742253246275,6.262280330144389,0.0004370927605665628,8.169203910993108e-05,9.622049386863095e-07,4.622892426790773e-07,-1.246356184434135e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
325,789,225,0,111.7332233346325,1.784610967025861,-1876.762337304331,-1517.351011918335,338.3809493819098,168.7658277389561,6.260928874646628,0.0004375171293562852,8.16442954911186e-05,9.747468584160885e-07,4.621165745122359e-07,-1.249782537713541e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
326,788,225,0,111.733252021633,1.784993506701462,-1876.42452004785,-1517.564622912746,338.1801791783479,168.757733756574,6.259588710107291,0.0004379452648373573,8.15971271097294e-05,9.874059250948741e-07,4.619488100204888e-07,-1.253236730698235e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
327,787,225,0,111.7332807687303,1.785372957382098,-1876.086904751437,-1517.77856365588,337.978909678401,168.7499499203498,6.25825995105053,0.0004383772199223625,8.155054025128933e-05,1.000183019404471e-06,4.617860022621139e-07,-1.25671907073723e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
328,786,225,0,111.733309574818,1.785749275575699,-1875.749491900446,-1517.992842062934,337.7771324529214,168.7424828340834,6.256942735636664,0.000438813054096798,8.150454295997232e-05,1.013079025988789e-06,4.61628220735065e-07,-1.260229910871633e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
329,785,225,0,111.7333384387934,1.786122430315392,-1875.412281988071,-1518.207464844421,337.5748401867886,168.7353395615428,6.255637158034213,0.0004392528150433009,8.145913962743827e-05,1.026094805143533e-06,4.614755015593207e-07,-1.26376952023198e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
330,784,225,0,111.7333673595415,1.786492390481551,-1875.075275514977,-1518.42243882813,337.3720254333317,168.7285273817542,6.254343312899511,0.0004396965502748599,8.14143344480762e-05,1.039231207068557e-06,4.613278792629954e-07,-1.26733816610051e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
331,783,225,0,111.7333963359038,1.786859126287296,-1874.73847298866,-1518.637770828101,337.168680737167,168.7220537922991,6.253061290179122,0.0004401443062117209,8.137013115471849e-05,1.052489069128513e-06,4.611853843776008e-07,-1.270936107423549e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
332,782,225,0,111.7334253667768,1.787222621415171,-1874.401874924878,-1518.853466322611,336.9647998884203,168.7159267914666,6.251791132673961,0.00044059611559523,8.132652937948853e-05,1.065869191604169e-06,4.610480098406267e-07,-1.274563505987369e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
333,781,225,0,111.7334544507419,1.787582820395337,-1874.065481841472,-1519.069535174451,336.7603724963441,168.7101537196874,6.25053302011659,0.0004410520509750668,8.128354016013923e-05,1.079372430804571e-06,4.609158541286085e-07,-1.278220803904353e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
334,780,225,0,111.7334835867008,1.787939720068553,-1873.729294268404,-1519.285981701417,336.5553934073847,168.7047432833465,6.249286949249988,0.0004415121317568989,8.124115900782511e-05,1.092999532427403e-06,4.607888726713492e-07,-1.281908067607158e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
335,779,225,0,111.7335127734733,1.788293308994608,-1873.393312741007,-1519.502811244737,336.3498564807965,168.6997041966819,6.248052945872212,0.0004419763853145048,8.119938369571914e-05,1.106751234039238e-06,4.606670419872746e-07,-1.285625419207866e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
336,778,225,0,111.7335420099163,1.788643587017982,-1873.057537801608,-1519.720028054621,336.1437565970481,168.6950456016749,6.246830996453459,0.000442444827291806,8.115820859252849e-05,1.120628225807111e-06,4.605503073588594e-07,-1.289372897353474e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
337,777,225,0,111.7335712949857,1.788990569119448,-1872.721970000199,-1519.937634850241,335.9370900823288,168.6907771331955,6.245621034770551,0.0004429174570082627,8.111762342131952e-05,1.13463113554965e-06,4.604385712984212e-07,-1.293150424872403e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
338,776,225,0,111.7336006265569,1.789334144941942,-1872.386609875029,-1520.155648231673,335.7298400070118,168.6869061575665,6.24442343216908,0.000443394404420481,8.107765495560788e-05,1.148760837517496e-06,4.603320791970343e-07,-1.296958845763937e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
