,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,75.75132291,0.13759885,13.06568541,0.842318133,0.022914412,0.20924244,1.117817269,3.365464141,4.649645253,0.036037572
nan,76.33611895,0.141617244,12.94757882,0.772735833,0.023981741,0.133985306,1.21897316,3.44553882,4.583053704,0.038706412
nan,75.87562724,0.122190683,12.92256256,0.733629578,0.019216921,0.153741795,1.064423112,3.311409992,4.602710115,0.028084973
nan,76.14647229,0.128476701,12.91663866,0.708109763,0.021260412,0.201040982,1.177337934,3.474883114,4.581828926,0.038794124
nan,76.23432015,0.127198503,12.8388921,0.751475877,0.022551082,0.172432773,1.218014933,3.542584771,4.610682203,0.041200254
nan,76.43830201,0.134439697,13.0391092,0.88605302,0.0225329,0.208036463,1.164527178,3.475537757,4.579938602,0.03760709
nan,76.04413861,0.15297598,12.71031788,0.830285496,0.017622047,0.141074804,1.180188768,3.550705239,4.664241326,0.042171062
nan,75.93289634,0.113607781,13.01299374,0.84343825,0.017577601,0.228217997,1.119497704,3.404819323,4.594059598,0.051633615
nan,76.08799309,0.128341772,12.83000142,0.77743887,0.019672431,0.152369788,1.211868422,3.500293199,4.556895494,0.033087609
nan,75.69056465,0.149251138,12.75381898,0.853285413,0.018775074,0.210243217,1.215604586,3.557941671,4.682056321,0.036430334
nan,75.91439426,0.12795019,13.07870691,0.846376748,0.02394805,0.218970421,1.085272271,3.407195498,4.592074755,0.04890393
nan,75.73146791,0.146793134,13.08533654,0.721847066,0.028160068,0.211416937,1.144140246,3.331720588,4.649020651,0.040498467
nan,75.8231876,0.132157039,12.97731743,0.811908468,0.019109726,0.233845141,1.139274024,3.417690262,4.52723755,0.053827228
nan,75.86267266,0.109390528,12.54265933,0.7805485,0.02492636,0.184921247,1.133840772,3.360742619,4.718033696,0.057678142
nan,76.03224444,0.13164198,12.99199159,0.799655407,0.024901705,0.170929107,1.115632481,3.62709909,4.675615822,0.044241196
nan,76.08113191,0.149651344,13.10200425,0.796151909,0.023856164,0.211419351,1.110322143,3.461677639,4.695776957,0.050632371
nan,75.93581294,0.138922096,13.00221188,0.762103711,0.020874756,0.166747557,1.122557065,3.37830398,4.611014085,0.047877007
nan,75.98684522,0.134333177,12.64431133,0.747298638,0.022169755,0.216858001,1.213384341,3.620072549,4.669667281,0.055846411
nan,76.3033888,0.143109876,12.80548411,0.863200367,0.025609244,0.190870145,1.095529897,3.499479031,4.642534225,0.040504037
nan,75.69234567,0.116370675,12.96159887,0.878715631,0.019292935,0.223645044,1.035403543,3.418380519,4.710824825,0.04567344
nan,75.48342853,0.141903844,13.18381563,0.864448852,0.020309259,0.174885272,1.173572596,3.375593468,4.641281589,0.040016686
nan,76.62474192,0.113947984,12.91237211,0.822241834,0.021069346,0.167593691,1.187247283,3.437538946,4.517512176,0.049989291
nan,76.01224329,0.113592685,12.71019642,0.832187215,0.025551805,0.172130528,1.185317058,3.461848582,4.527765149,0.052154001
nan,76.16880502,0.138486392,12.91065116,0.848824166,0.020509837,0.146920516,1.159183371,3.451829922,4.654707539,0.046029381
nan,76.03454412,0.12888568,12.87406858,0.761475865,0.024006303,0.177886121,1.122337047,3.510161283,4.641717256,0.040003252
nan,75.99271433,0.143060336,12.8322839,0.816080555,0.024492315,0.160654819,1.138872579,3.595607318,4.575435381,0.03328698
nan,76.33772291,0.137488616,12.92540204,0.763106036,0.022474602,0.189912343,1.165253189,3.585045546,4.632728727,0.036937133
nan,76.05719195,0.124781963,12.77355419,0.742554803,0.017480408,0.163172578,1.186867473,3.589737422,4.738994288,0.034286202
nan,75.99463303,0.13861608,13.0579076,0.927679948,0.020189308,0.178142296,1.107102363,3.442265625,4.674499712,0.042357323
nan,75.82027688,0.139557822,12.86494683,0.768876441,0.021679665,0.185121775,1.18997945,3.433620173,4.555254471,0.044464967
nan,76.03192423,0.137639616,12.85603523,0.800793417,0.022222211,0.17847328,1.16067013,3.625709392,4.728147699,0.049732585
nan,76.28253434,0.130858456,13.03817348,0.813780848,0.020448771,0.22513462,1.122791164,3.386593314,4.692271668,0.044756281
nan,76.32118405,0.11935888,12.96700713,0.800443026,0.023519651,0.163466879,1.105779283,3.570657613,4.643732387,0.031769825
nan,75.48517531,0.11242358,12.91128062,0.794199085,0.017999742,0.177720138,1.135368989,3.437140642,4.584478246,0.035064432
nan,76.0388862,0.131142579,13.11135822,0.970216564,0.019978909,0.125631791,1.153158951,3.401057466,4.574801539,0.045043607
nan,76.18512776,0.129716117,12.86090693,0.840171519,0.023619093,0.175735587,1.106806627,3.414543782,4.578044636,0.033994388
nan,76.22542523,0.125795188,12.6690799,0.891262446,0.023754697,0.193062599,1.108292857,3.559953203,4.603741238,0.047163325
nan,76.27122793,0.120323326,12.99778477,0.762267718,0.0227885,0.201495633,1.183943474,3.451746279,4.577124741,0.057112889
nan,76.50185524,0.145075223,12.76952884,0.828159296,0.022619604,0.123125227,1.174708617,3.356408529,4.698430592,0.042404529
nan,76.15894278,0.14490346,13.28529955,0.747115917,0.021816575,0.144492771,1.204855915,3.601979165,4.633619769,0.060386287
nan,75.98478923,0.152233929,12.83480918,0.878423746,0.024826991,0.18647892,1.158341003,3.210406644,4.681751687,0.02784696
nan,76.16502251,0.152154697,12.86553087,0.833547953,0.021130062,0.155993925,1.171387503,3.562612225,4.683266609,0.038242739
nan,75.89056547,0.12961737,12.90828884,0.849680854,0.020077233,0.204247541,1.07849093,3.458788177,4.703236534,0.048135815
nan,75.77172191,0.131462987,12.82261704,0.738023613,0.023961857,0.205120566,1.068443148,3.575526486,4.514521515,0.049232399
nan,75.56508307,0.154090563,12.85495465,0.774355606,0.018400459,0.175084462,1.052874081,3.411797423,4.578876355,0.026933188
nan,75.72296081,0.1387137,12.77785446,0.926833583,0.018899506,0.180739881,1.092902341,3.4362822,4.694635222,0.047335091
nan,75.83653789,0.125269808,12.80545379,0.751738414,0.022240229,0.227827863,1.185771233,3.304361652,4.691561497,0.047492385
