,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,75.71985988,0.080769835,12.88632127,0.659850267,0.027342243,0.083293748,0.710158015,4.493047725,3.959221703,0.014309516
nan,75.39357615,0.060815148,12.98225107,0.671984201,0.030702167,0.106358247,0.765691368,4.278073161,3.931279321,0.006897827
nan,75.69285872,0.062260989,13.18895423,0.72114948,0.030309029,0.064701951,0.68321889,4.34544593,3.993672265,0.01320626
nan,75.85398238,0.07977655,12.90328591,0.703736687,0.031127548,0.087102552,0.711259102,4.330202894,4.015445965,0.009795807
nan,76.05654321,0.070126779,12.86861689,0.752426638,0.029068132,0.105136117,0.715030678,4.463273496,4.058118097,0.00784766
nan,75.55777181,0.054333265,12.86955978,0.657600878,0.03565205,0.073348972,0.705958605,4.173221773,4.073544063,-0.001042823
nan,76.15139526,0.091207499,12.97063401,0.681620421,0.027458791,0.129602992,0.689180968,4.50049665,4.014874,0.001224662
nan,75.35406814,0.076134492,12.777967,0.596616444,0.027443707,0.079049188,0.72200778,4.40437394,3.984021218,0.011206908
nan,75.98453737,0.087756043,13.17427105,0.696795235,0.028412059,0.062586269,0.735139722,4.162295382,3.955093754,0.017413828
nan,75.29536091,0.083903629,12.943467,0.685514054,0.031251175,0.073245725,0.685689685,4.401131856,4.025772548,0.007870803
nan,75.72737061,0.088884974,13.0342714,0.624282053,0.025809398,0.081734411,0.698724372,4.217146833,4.01588164,0.004956436
nan,75.82320045,0.086133093,12.5616882,0.667331159,0.031650619,0.097277982,0.716382479,4.461773126,4.034035221,0.014536361
nan,75.61519595,0.091728159,12.98175633,0.69761122,0.029648134,0.167112873,0.731607198,4.547353328,3.935235769,0.004350937
nan,76.21236424,0.084291562,12.8916223,0.672533788,0.027254991,0.117943274,0.718692657,4.401237274,4.023712206,0.01618286
nan,75.42540385,0.076732573,12.98664738,0.744065607,0.025025178,0.095483091,0.702696641,4.546842148,4.103246387,0.012323272
nan,76.18064277,0.098761188,12.91937454,0.59244632,0.036274063,0.055644907,0.736180513,4.360642439,3.923749286,0.003637172
nan,75.41657682,0.067060555,13.23077079,0.739123683,0.027560013,0.076427622,0.725581809,4.264125902,4.099029392,0.00546443
nan,75.59628185,0.099533506,13.306887,0.616733493,0.027511657,0.097953625,0.688374027,4.502991864,4.031063826,0.001598224
nan,76.03707866,0.102633083,12.82669269,0.687071663,0.028044048,0.082971263,0.664719542,4.275838573,3.963686216,0.005334928
nan,75.90329453,0.076048296,13.17702352,0.672164076,0.029350146,0.095883885,0.729911041,4.400478761,4.031541337,0.019164817
